,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
7744,B002DOSBOI,"[0, 0]",5,"PJVs QUICKIE POV: So, because of my new love affair with Kinsey W. Holley I had to check out another Sexy Shifterness and downloaded Serengeti Heat . Andrews, with Serengeti Heat reminded me that not just the Canidae family can be in possession of hot Alphas.REVIEW: Ava Minor is the runt of the pride. The smallest, the slowest and the oddest looking {in her lion form} she really has no hope to get a man, or to have cubs of her own. On a mission to ""get some"" even if it is from a human in a random pick-up bar, Ava saunters into the local dive and sidles up to the best looking cowboy in the place. Her mission is just about accomplished when she senses her Alpha standing right behind her...""oops.""Resigned to being forced back to the ranch and lorded over by her four over-protective brothers - Ava would never expect that Alpha Landon would actually be hot for her and they would end up hooking up in her driveway. But as she begins to realize that it is probably just because she is in heat her fantasies about hooking the Alpha deteriorate. Well, at least she can have him for one night. That should be enough, right?Short and entertaining, Serengeti Heat was another great bit of PNR to come out of Samhain Publishing. The characters were charming and the setting was interesting. I definitely look forward to reading more from Vivi Andrews. My only negative regarding the book was that it wrapped up too nicely, but this is probably because of the word limit Samhain gives to these anthology novellas. I really expected a bit of back-lash from a few of the not-so-nice characters. ""Meow"" cat fight. Oh well.This is short read, and a very cheap listing, on amazon.com for $2.80 here. I love a good book deal! RECOMMENDATIONS: Adults only, a lot of happy coupling. PNR fans, shifter fans should enjoy. This is a bit heavy on the PNR side, with some sexy shifterness.RECOMMENDATIONS: Adults only, a lot of happy coupling. PNR fans, shifter fans should enjoy. This is a bit heavy on the PNR side, with some sexy shifterness.","09 24, 2010",A2V98TS4QDDCG9,Parajunkee,1285286400
7209,B004AYDJM8,"[1, 1]",5,"Short and not very good! There was nothing to this NO reality, no excitement! No I won't be reading anything else you write!","09 14, 2013",A1RAT2F4TCZA3E,"Kathy ""Always have enjoyed a good book!!""",1379116800
911,B0049B2FHW,"[0, 1]",5,It was too short for the money! Too bad I had bought all three. I am sure the paperbacks may be better because they are longer. It took about 10 minutes or less to read each one.,"02 23, 2013",AJTVW24P65UUO,Sandra Prince,1361577600
8545,B001BXNQ2O,"[1, 2]",5,This is the first book I read by Eve Vaughn and I'm VERY happy I gave it a chance....The main characters had such chemistry that it caught me off guard at first the way the author wrote them is truly amazing to me...I've read many books in this genre and been pissed off by the way characters are written but this book delivered... I wish it could have been longer my only gripe :0),"03 8, 2012",AEPTFO20NYV56,"Aquie V. Harris ""Vicki Vale""",1331164800
11481,B0010ZGPB2,"[1, 1]",5,"From [...]I have never before read a book like Steve Peek's Long Claws.It is a thriller and a horror story. The tale unfolds with so much mystery, sections of the story delivered one chunk at a time, that you're held captive to its pages simply out of a desire to find out why something happened in a previous chapter. It's one of those books that keeps you saying, ""Okay, just one more page and then I'll mow the lawn."" And you keep saying it over and over until you're at the last page, not knowing how you got there so quickly.Mr. Peek tells the story from many perspectives, jumping around from character to character, revealing the bigger picture in stages. Normally, for me, this is a writing style that puts me off; I like to bond with my main character, and I don't like it when the narrative runs off to follow someone else. But with Long Claws, although there is a main character, the other characters that are touched upon are just as unique and interesting. With each turn of the tale, I was surprised to feel a little disappointed that I had to take leave of the character I'd just been following - that's a good thing. It means I was fully invested in each and every one of them, a strong testament to the author's skill.And here is the most amazing part: some of the characters followed are insects, some are werewolves (sort of), some are regular people, and others are people with special powers of awareness. Yes - insects. Steve Peek takes you into the minds and inner workings of a species of insects he's created. And he does it well.This story is epic. The majority of it spans the course of a fifty(ish) year period, but its roots go back tens of thousands of years. Modern mysteries and legends are woven into the fabric of new legends that are the foundation of this story.This isn't a story that begins with a bang. Do not put it down if you are not hooked by the first five pages. You will not be disappointed if you continue the story to its conclusion.","07 13, 2013",A3IT3XAOJKN59B,Matthew Keith,1373673600
8558,B002GEDEX8,"[1, 1]",5,"OK, This book was really really great. I  stumbled upon it on my Kindle and purchased it mosly becasue it was cheap.I loved Alex and I found myself laughing out loud a number of times. When the friend walks in on them in the middle of some hot vampire loving and blood play. I thought I might Piss myself. This of course lead me to read the entire series on three days flat.As much as I loved it I really did not love the ending but if you read the series then you get the update that you want and need.Happy Hot Reading,The best might me the last book.","01 16, 2011",A4K244AQ92UJ3,"MonaLisa ""Loves an Alpha Male""",1295136000
2168,B002A7X2YM,"[0, 0]",5,Exciting story full of twists and turns. It really showed differing viewpoints and positions related to slavery in the United States.,"03 27, 2013",A3CO8Q0SPTIZ23,CatP,1364342400
9852,B002J9HMQA,"[0, 0]",5,"What I like about this book, is that it's full of elfs and dragons. The main character and her friends are bullied by two elfs known as the evil twins. The ending was quite nice, and there is even part of the next book at the end, along with some other things, like a glossary for an example.","03 27, 2013",A4XVNR4BRD0KG,Justyn,1364342400
9957,B0011TS2X6,"[0, 0]",5,"Bought this kindle version for my mother to read on her ereader; easy purchase, easy and immediate delivery; overall transaction great","02 8, 2013",A30PSM2G0FX21G,"T. Chris Morrison ""seminary 1994""",1360281600
4474,B002YQ2JEI,"[7, 7]",5,"For the most part this was an acceptable book.  I'm into the ""end of the world"" so I was entralled with the asteroid and how the citizens and world reacted. There were many parts I could have done without - the intricate details of the spacecraft for instance.  I didn't really care about that. Its a spacecraft.  I found several examples of this type of detailing yet leaving out other details that should have been included.**spoiler alert**Like another reviewer I didn't like Maria. Father Jenkins once stated ""she is conniving"" but didn't elaborate nor did it ever reveal what he meant by that.  I agreed and kept waiting for anything, something. Couldn't stand her.  Also, was Todd an idiot? He would have to be, I didn't buy the unconditional love and sexless marriage, maybe if they had been married for 10 years, but as newlyweds, no way.  I didn't like Jesus/Brother Michael - very creepy dude.  Very, very creepy. And his sidekicks and their women, very weird. Who were these morons? Couldn't he have found other disciples? I kept waiting for them to be locked up and put into the psychiatric hospital Maria was in. Who was he representing? Who was the ""father""? I'm guessing it was Satan? Would God really be ok with drug dealing? Torture? Mind Control? Laundering money? Scamming the citizens for their land? etc.  I do not know, I'm not religious, but in my mind - NO, at least not any God that I know of.  I liked Blaze/Father Jenkins until it was revealed he was a pedophile. What the heck was that all about?  What happened to Jim Donohue? He just dropped off the page never to return.  Why was Dr. Perez stalked and murdered? Never cleared that one up either.  What about the ""other girl"" who died in childbirth, how weird was throwing that paragraph in? Shouldn't that have been more detailed?Other than the above I thought it was an interesting storyline, it was quite busy with an asteriod, cloning, prison, creepy miracles, etc.  Fit into my love of cheesy-sci-fi just perfectly.","12 3, 2011",A1BZ155R00CASS,Suzanne,1322870400
