,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
9642,B003RWS5Q4,"[0, 0]",1,"Good thing this amateur piece of high school freshman writing  was free.  Even so, it was a total waste of time.  Any one who gave this a five star rating must be a relative or friend of the author.  Stupid plot, full of holes with characters you could care less about, and an even more stupid ending.  Will remember this author's name, only so I can studiously avoid downloading anything else of his in the future. YUCK!","01 3, 2014",A1ZMVERTJ4M9BH,SLB,1388707200
6943,B004JU0I3Q,"[1, 2]",1,Quite a few projects but some require you to cover a product that is already constructed and in working order.,"01 29, 2013",A35F12HT747W0H,Reader,1359417600
11184,B000GFK7L6,"[0, 1]",1,"I have not received one of my fourteen free copy of the NYT so please end my non subscription at this time, meaning I'm not agreeable to any charges being placed against my account for NYT.  Thank you.  Douglas","02 9, 2014",A3BBW3E3I1QWU1,Douglas Banks,1391904000
10925,B003U89RS0,"[1, 1]",1,"It's  rare for me not to finish reading a book, even if I do have to skip through the last few chapters. Unfortunately in this case I couldn't get past the first third of the novel.  I downloaded the book for free,  and I certainly would have been most disappointed if I had purchased the novel.. The whole writing style is most immature and I could find nothing appealing in the heroine. Maybe a younger reader would enjoy but I wouldn't recommend to mature readers.","11 19, 2013",A1I6BG5XRGOUJJ,Annie Athens,1384819200
4239,B003SX125S,"[24, 28]",1,"Tessa blows into Darinthian Ambassador Kortal's office looking for her missing sister on his home planet where people are ""linked"" by magic - as Tessa and Kortal are now, according to some gut feeling of his.  Apparently, this means now that she's entered his domain, she's surrendered to whatever he wants, which he tells her is her ""body, mind and spirit.""Moments after he tells her this, she's inexplicably, violently crazed with lust until he satisfies her (quite easily), then as she tries to fight him, he subdues her with sex again, then he builds her up and demands she wears his collar, which she agrees to in a haze of lust.  He ties her up because he knows when the magic wears off, she'll be ticked off and try to leave him before he can do the sex mojo thing on her again.It's all explicit and if you like that kind of thing without it being necessarily erotic or having any emotional element, than you'll enjoy this.  Tessa and Kortal have absolutely no emotional connection; she's his possession from the moment she walks into his office and she's struck deaf and dumb with lust immediately because of some super mind-bending ability of his; when he's not around, she comes to her senses, then loses them again when he returns.This is from Ellora's Cave, and if you're familiar with them, this particular story would fit with their Exotica collection in my opinion (it contains stories that are more unusual, push boundaries and don't necessarily include affection or happily ever afters), although I don't think this writing is up to par with the authors that are generally included in that series.","07 12, 2010",A1TFMR7RE985MF,Countess Chocula,1278892800
5703,B000JQUU00,"[0, 4]",1,these stories are depressing and morbid. there was to much death in these stories. they were really gory too. not what you expect when see the words fairy tales in the title.,"03 8, 2013",A11QX7SUUY11ZO,eme,1362700800
2053,B004I8WM3I,"[0, 0]",1,"This book had pacing issues, no plot development and no sense of setting. Shakara was given a background that made her seem strong and capable, but her actions in the story never fit who she was supposed to be. Cade went from jackhole to creeper in an instant never, ever coming across as desirable. The sex scenes (I refuse to call anything to do with this book ""love"") were just gross. The constant ""baby girl"" never fit either character. Do they make eye bleach?","10 10, 2013",A1ILE899AZMYZC,Amazon Customer,1381363200
4685,B003SX12CQ,"[0, 0]",1,"I received this as a freebie on another site a year ago. I quit reading after the first or second chapter. I found it hard to follow as it was part of a series, and there wasn't enough detail in the first chapter to give you a lot of groundwork - it seemed to assume you've read the previous books. By the time I quit reading, things were really just... not very believable. Not plausible at all, for a woman with an abusive former husband.","01 5, 2012",A11PEESLVPLWDG,zee,1325721600
4692,B0042JSSE0,"[3, 3]",1,"I have been reading Ms. Dohner's books for several years, and have usually been able to like her female characters, but not Mika. She acts like a baby and whines through the whole story. She's a human adopted by a werewolf mother and human father. Her Uncle Omar, a were enforcer, loves her to death. She visits him each year for 2 weeks. This year she comes in the middle of mating heat for the weres. After she is almost gang raped by 4 weres, she is rescued by her equally shallow hero, Grady. Instead of Shannon being responsible for her own safety and well-being, she constantly whines about not knowing what is going on. Hey, ask Uncle Omar or at least pretend to listen to Aunt Minnie, Omar's girl friend, when she tries to explain everything to you! Please!!! And, as for Grady, it's mating heat time, so you know what he cares about! Even he whines the only time Mika takes a stand for herself-&#34;I want things like they were before,&#34; meaning a willing bed partner with no regard for anything else. Hey, and he won't &#34;mate&#34; with her so what's the big deal? Instead of the tension between the characters moving the story forward, it just became tedious. Even the over the top, let's have sex every time the reader turns the page became boring. I skipped most of the last half of the book. So, why did I finish it? I kept hoping that Ms. Dohner would finally make the characters more appealing. Sadly, that did not happen. My advice, skip this book in the series and move on to the second book, His Purrfect Mate. The books do not have to be read in order.","02 21, 2013",AV30DU8OFWELO,Birty53,1361404800
1820,B001IWL1ZM,"[1, 4]",1,"What an amazing disappointment this short story was.  (And believe me..it's short.)I was hoping for what the product description promised:""a story full of passion, intrigue, humor and good old-fashioned romance""What I got was poorly written smut, cheesy sex scenes and zero plot.  The characters were flat, lifeless and completely drab.  This belongs on an erotica forum site for people to post their sexual fantasies.  It is not even remotely close to being worthy of being called a book, short story, or even ebook!My only consolation comes from the fact that I downloaded this while it was free on Amazon and did not waste my money on this badly written smut fest.Do not waste your time or your money.You will regret it.","07 12, 2011",ADCDNPYK23PBO,Cyndi F,1310428800
6224,B003X4M82I,"[0, 0]",1,"The author has a very hard time bringing about this story,and especially with the tale of Owuo as a beginning","06 27, 2014",AG8IB3QLKLWK4,Amazon Customer,1403827200
2775,B003SX125I,"[2, 2]",1,"I love a good romance as much as the next girl and throw in supernatural and usually I'm all for it.  HOWEVER this story was pure porn from the first page on, that is ALL it was.  No character development, no story, no romance, no foreplay just pure porn.  I was disappointed and disgusted to be honest. It was like reading about a hookers exploits, no love, no intrigue, no mystery, no investment.Save yourself the trouble if you are interested in story plots, characters or love stories.Sorry.","03 29, 2011",A1BZ155R00CASS,Suzanne,1301356800
512,B002I1XQ1Y,"[10, 13]",1,"Why does it seem that so many books regardless of how innocent the cover looks, and the initial description, you end up with pornography????? This was a good enough story to stand on its own, but all the over the top erotica was too much! Not to mention, its extremely unrealistic to have a main character that is supposed to be extremely shy, falling into bed with someone the first night. I don't care whether she's had a crush on the guy or not! Then bringing out the sex toys when everyone should be concerned about the kidnapped family member. Utterly ridiculous!!!! I really liked the dialog between Leo and Ruby, but all the sex went too far for what I thought was a lighthearted romance. From now on I guess I'll have to read more than just 2 or 3 reviews. But that won't be a problem since I won't read anymore of this author's books.","12 7, 2012",A3IU0MOU9EQHMK,Lynnsie,1354838400
7601,B000WCWUWM,"[2, 3]",1,"First of all I should mention that I couldn't bring myself to finish this book. I stopped after ca. 40%.I like fantasy, werewolves and vampires, in general. For some reason I just don't seem to be able to like this genre in mm-literature. Especially werewolves, because of the ""mating"". Two guys see each other, and suddenly they're supposed to live and love each other for life. No build-up, nothing.Well, I wanted to give this genre another try. (AndLone, for example, wasn't that bad, after all..).This one, however, is the most boring and unimaginative story that I've read/started in this genre so far.This is, in general, what happens in the beginning:[Be warned, the beginning might be too exciting for some of you. I really don't intend to cause a heart attack or something ...]Laine: ""Hey, you're my mate.""Dev: ""Seems that way.""*Both start having sex.*After that (next morning) the 2 characters make plans for family introducings etc. for the next day.No build-up. No suspense. No tension. Nothing!Well, that's exactly what happens, there are more words in the book of course, but that doesn't really make it more interesting.Whatever happens next (I gave up on it before), it might get a tad more enthralling, but I'm already too fed up with the beginning to really believe that it's going anywhere near ""great"", not to mention ""sublime""..But don't let my opinion scare you away from it. If you happen to like a werewolve and mating plot in mm-books and have no problems with immediate mating/falling in love, with no build-up whatsoever, who knows, maybe you'll like it...","11 24, 2011",A342H4Z100C27A,"karlakolumna ""karlakolumna""",1322092800
